Date,Rs,u2,Tmax,Tmin,RH,pr,ETO
1995-10-15,25.4,2.7,33.1,24.0,73.6,1.3,5.9
1995-10-16,23.9,2.3,33.1,24.2,72.2,0.0,5.6
1995-10-17,19.4,3.0,32.8,23.7,73.4,0.0,5.1
1995-10-18,17.6,2.4,31.9,23.7,76.1,0.0,4.4
1995-10-19,24.3,3.1,33.1,24.2,74.6,0.0,5.8
1995-10-20,25.0,2.0,33.2,23.9,74.6,0.0,5.6
1995-10-21,24.4,3.0,33.4,24.1,75.6,0.0,5.7
1995-10-22,21.9,2.6,32.8,24.2,76.9,0.3,5.2
1995-10-23,24.9,2.9,33.4,24.2,74.4,5.5,5.9
1995-10-24,24.8,2.4,33.7,24.2,74.3,0.0,5.8
1995-10-25,23.2,2.9,33.3,24.2,75.1,0.0,5.6
1995-10-26,24.2,2.4,33.8,24.0,73.1,0.0,5.7
1995-10-27,24.0,2.6,33.8,25.0,74.2,0.0,5.7
1995-10-28,24.6,2.8,33.2,24.2,71.9,0.3,5.9
1995-10-29,25.2,2.9,33.1,24.2,72.2,0.0,6.0
1995-10-30,25.5,2.6,33.7,24.1,72.4,0.0,6.0
1995-10-31,25.9,2.3,33.5,24.0,72.4,0.0,5.9
1995-11-01,23.9,2.1,34.1,23.7,73.0,0.0,5.6
1995-11-02,22.7,2.1,33.3,25.0,73.8,1.1,5.3
1995-11-03,25.0,2.4,33.9,22.8,72.6,0.0,5.8
1995-11-04,24.9,2.7,35.1,23.7,72.8,0.0,6.1
1995-11-05,21.6,2.4,33.7,25.1,77.4,0.0,5.1
1995-11-06,18.1,1.4,32.7,25.8,77.0,9.0,4.2
1995-11-07,23.3,1.5,33.2,24.2,74.1,5.1,5.2
1995-11-08,23.9,1.8,34.2,24.7,72.9,0.0,5.5
1995-11-09,23.6,2.5,34.1,24.7,73.3,0.0,5.7
1995-11-10,23.5,2.1,33.2,23.9,74.6,0.0,5.4
1995-11-11,24.1,2.7,33.2,24.2,73.8,0.0,5.7
1995-11-12,24.1,2.4,33.6,23.5,73.2,0.0,5.6
1995-11-13,21.9,1.9,32.8,25.0,78.4,5.2,4.9
1995-11-14,24.1,2.6,33.7,24.5,73.4,0.0,5.7
1995-11-15,23.5,2.5,33.5,24.4,74.7,0.0,5.5
1995-11-16,23.7,2.7,33.2,24.7,74.8,0.0,5.6
1995-11-17,20.2,2.4,33.2,24.5,75.4,0.8,4.9
1995-11-18,22.3,1.4,34.1,23.9,73.7,0.0,5.0
1995-11-19,22.7,2.1,33.4,25.2,73.3,0.0,5.3
1995-11-20,22.8,2.3,33.7,24.7,75.0,0.0,5.4
1995-11-21,20.3,2.9,33.4,24.7,76.1,0.2,5.1
1995-11-22,22.1,2.5,34.1,24.4,74.7,2.8,5.4
1995-11-23,21.9,2.5,33.8,24.8,74.6,0.0,5.3
1995-11-24,21.3,2.6,33.7,24.8,73.9,0.0,5.3
1995-11-25,23.5,2.6,34.1,24.1,74.4,0.0,5.6
1995-11-26,23.3,2.6,33.8,24.2,73.1,0.0,5.6
1995-11-27,21.7,2.5,33.7,23.9,76.4,0.0,5.2
1995-11-28,13.2,2.4,33.2,24.7,82.2,0.0,3.5
1995-11-29,20.3,1.5,33.5,24.5,76.3,5.6,4.6
1995-11-30,23.8,3.2,34.1,27.0,72.8,0.0,6.1
1995-12-01,21.9,3.1,34.2,27.0,73.9,0.0,5.7
1995-12-02,21.2,2.3,33.7,25.0,76.9,0.0,5.1
1995-12-03,18.8,2.6,33.2,25.2,78.4,0.0,4.6
1995-12-04,21.3,2.7,32.9,24.9,79.9,3.6,4.9
1995-12-05,19.6,2.5,33.2,24.7,81.2,0.0,4.6
1995-12-06,17.3,2.9,33.6,24.5,82.9,0.0,4.3
1995-12-07,14.8,0.4,32.4,24.4,84.2,20.1,3.2
1995-12-08,13.9,0.9,30.9,23.9,86.4,11.6,3.1
1995-12-09,17.4,0.8,33.0,23.8,85.0,3.6,3.8
1995-12-10,10.8,0.8,30.5,24.5,88.0,7.2,2.5
1995-12-11,19.4,1.8,32.2,24.9,79.9,5.5,4.4
1995-12-12,16.2,2.8,30.0,24.1,77.2,2.3,4.1
1995-12-13,23.8,2.2,32.9,23.7,74.2,8.5,5.4
1995-12-14,23.1,0.8,33.1,23.2,77.2,1.3,4.8
1995-12-15,19.8,1.9,32.9,23.7,80.8,1.0,4.5
1995-12-16,15.7,0.3,31.0,24.8,86.9,9.3,3.3
1995-12-17,20.4,1.2,31.9,23.5,79.9,1.3,4.3
1995-12-18,21.7,2.2,32.5,23.9,79.4,6.1,4.8
1995-12-19,13.8,1.0,31.9,25.0,86.3,1.3,3.1
1995-12-20,16.7,1.7,31.9,23.4,90.6,21.8,3.5
1995-12-21,14.3,1.0,31.2,24.0,86.8,6.2,3.2
1995-12-22,12.4,1.7,30.5,23.0,91.2,21.1,2.7
1995-12-23,17.7,0.7,31.3,23.6,86.8,15.3,3.7
1995-12-24,14.7,0.5,29.9,23.1,88.2,24.6,3.1
1995-12-25,17.6,0.8,32.0,23.5,86.9,9.0,3.7
1995-12-26,19.6,0.4,32.8,23.8,83.2,6.3,4.1
1995-12-27,21.4,0.7,32.2,23.8,79.6,10.4,4.4
1995-12-28,14.2,1.1,30.9,23.8,88.5,12.5,3.1
1995-12-29,14.7,0.7,30.2,23.5,90.9,24.1,3.1
1995-12-30,12.9,1.0,30.5,23.2,87.4,17.3,2.9
1995-12-31,20.2,0.6,31.8,23.1,82.1,39.5,4.1
1996-01-01,14.3,1.2,32.0,24.4,86.9,8.4,3.2
1996-01-02,17.1,0.9,31.2,24.8,84.9,5.1,3.7
1996-01-03,17.9,1.0,30.7,23.5,83.2,11.3,3.8
1996-01-04,17.5,0.7,31.1,24.0,86.8,3.9,3.7
1996-01-05,13.3,1.6,30.7,22.9,87.9,11.5,3.0
1996-01-06,12.3,0.7,30.7,23.0,87.8,19.7,2.7
1996-01-07,12.9,1.3,31.9,24.4,85.6,1.3,3.0
1996-01-08,18.6,1.8,31.1,23.9,85.8,12.1,4.0
1996-01-09,18.5,1.6,31.1,24.0,87.5,2.8,3.9
1996-01-10,11.3,0.6,28.2,23.5,91.7,2.2,2.4
1996-01-11,21.8,0.9,31.1,23.0,82.7,1.9,4.4
1996-01-12,16.4,1.3,31.2,23.8,88.9,0.2,3.5
1996-01-13,10.1,1.3,26.3,22.7,89.2,40.9,2.2
1996-01-14,23.4,0.7,31.9,23.2,81.6,3.2,4.7
1996-01-15,22.2,1.8,31.7,24.7,81.4,8.7,4.7
1996-01-16,23.5,2.2,31.7,24.8,80.2,2.2,5.1
1996-01-17,19.3,1.1,31.7,22.9,84.4,0.0,4.0
1996-01-18,10.2,0.5,26.7,22.3,91.7,79.6,2.2
1996-01-19,20.0,1.1,31.0,22.6,86.9,7.2,4.1
1996-01-20,16.5,0.5,30.7,22.8,87.6,6.3,3.4
1996-01-21,12.5,0.4,28.7,23.0,92.2,20.0,2.6
1996-01-22,18.5,0.7,30.9,23.5,85.7,9.6,3.8
1996-01-23,22.2,2.2,31.4,24.7,82.9,3.5,4.7
1996-01-24,21.9,2.1,31.5,24.4,81.4,5.0,4.7
1996-01-25,22.5,2.1,31.7,24.5,82.8,3.5,4.8
1996-01-26,19.5,1.9,30.9,24.8,82.4,0.9,4.3
1996-01-27,22.4,1.7,32.4,25.0,80.8,0.6,4.9
1996-01-28,19.2,2.1,32.2,25.2,82.6,0.3,4.4
1996-01-29,21.8,1.0,32.7,24.7,82.1,0.1,4.7
1996-01-30,22.8,2.4,32.5,25.0,81.5,0.0,5.0
1996-01-31,16.1,2.5,32.2,24.5,86.2,0.0,3.7
1996-02-01,22.1,1.7,32.2,24.1,82.8,17.0,4.7
1996-02-02,18.0,2.1,31.5,24.5,84.1,2.2,4.0
1996-02-03,22.2,2.5,32.3,24.1,80.2,4.4,5.0
1996-02-04,14.7,2.0,27.9,24.2,83.3,11.9,3.3
1996-02-05,18.9,1.8,32.4,23.3,87.8,5.9,4.1
1996-02-06,16.4,0.5,32.2,24.0,91.2,3.4,3.5
1996-02-07,9.8,1.8,27.8,22.7,95.2,67.7,2.1
1996-02-08,10.3,2.0,28.3,21.8,86.6,26.6,2.5
1996-02-09,18.8,1.4,30.3,22.9,86.9,7.6,3.9
1996-02-10,21.0,1.5,31.4,24.0,83.9,9.1,4.4
1996-02-11,18.8,1.4,31.9,24.7,82.1,2.3,4.2
1996-02-12,19.9,1.9,31.7,24.2,88.4,1.8,4.2
1996-02-13,10.3,1.3,30.0,24.4,93.6,1.8,2.3
1996-02-14,10.6,0.9,28.5,23.2,89.1,12.7,2.4
1996-02-15,12.4,1.9,29.2,22.8,90.8,7.6,2.7
1996-02-16,15.0,0.8,31.6,23.6,86.5,10.9,3.3
1996-02-17,11.3,1.4,27.9,23.5,92.1,15.8,2.4
1996-02-18,11.2,0.9,29.0,22.5,91.6,10.8,2.4
1996-02-19,10.6,0.3,28.5,23.0,87.1,1.7,2.3
1996-02-20,19.8,0.1,32.8,23.8,83.9,0.6,4.1
1996-02-21,17.5,1.4,32.1,24.3,80.8,2.9,4.0
1996-02-22,15.3,1.9,30.2,23.8,88.4,4.5,3.3
1996-02-23,20.0,1.9,31.9,24.0,84.8,6.2,4.3
1996-02-24,23.1,1.4,32.1,23.4,84.1,4.5,4.8
1996-02-25,15.7,0.8,29.9,23.8,84.2,4.9,3.4
1996-02-26,22.9,2.0,31.6,22.9,79.2,3.9,4.9
1996-02-27,10.5,1.5,28.3,23.7,89.2,13.0,2.4
1996-02-28,10.4,1.2,28.7,24.2,93.3,14.6,2.3
1996-02-29,11.9,1.5,30.0,24.2,88.8,34.6,2.8
1996-03-01,18.0,1.6,31.2,22.9,85.4,2.6,3.9
1996-03-02,11.5,0.1,29.0,22.8,87.9,32.2,2.5
1996-03-03,12.0,1.5,30.0,23.4,92.9,13.3,2.6
1996-03-04,10.6,0.1,27.8,23.4,92.6,53.4,2.3
1996-03-05,13.5,0.4,27.2,23.5,91.2,22.3,2.8
1996-03-06,18.2,1.7,30.3,23.8,84.2,14.3,3.9
1996-03-07,16.0,2.2,30.1,24.1,89.8,4.6,3.4
1996-03-08,13.2,0.7,30.9,23.2,88.6,38.3,2.9
1996-03-09,22.0,1.8,31.1,23.4,82.8,3.8,4.6
1996-03-10,19.7,2.2,30.7,23.9,85.3,2.1,4.2
1996-03-11,18.5,0.9,31.0,23.5,87.1,13.0,3.9
1996-03-12,21.5,1.8,31.8,24.0,82.1,1.1,4.7
1996-03-13,16.1,1.1,29.5,23.5,89.5,7.0,3.4
1996-03-14,10.3,0.6,28.0,23.7,92.2,26.0,2.3
1996-03-15,13.4,0.8,31.4,24.0,85.7,10.9,3.0
1996-03-16,16.7,1.4,31.5,24.1,86.1,1.9,3.7
1996-03-17,18.4,1.2,31.2,24.2,86.4,25.1,3.9
1996-03-18,18.2,0.9,32.2,23.1,84.6,7.2,3.9
1996-03-19,15.5,1.2,30.8,24.8,89.1,3.4,3.4
1996-03-20,17.9,1.7,32.2,23.5,83.2,10.8,4.0
1996-03-21,20.7,1.8,31.8,24.2,85.4,9.4,4.4
1996-03-22,11.3,1.8,27.5,23.8,92.2,18.5,2.4
1996-03-23,15.8,1.3,30.7,23.2,90.9,6.8,3.3
1996-03-24,15.8,1.3,29.9,24.0,90.5,22.8,3.3
1996-03-25,14.3,0.5,30.1,23.5,89.7,16.8,3.0
1996-03-26,12.0,1.2,29.9,23.8,90.5,36.8,2.7
1996-03-27,20.4,1.6,31.9,23.1,85.7,10.1,4.3
1996-03-28,13.4,1.4,29.5,24.0,88.2,0.7,3.0
1996-03-29,13.5,1.8,30.8,24.2,90.8,36.9,3.0
1996-03-30,9.5,0.4,26.9,23.8,94.7,11.5,2.1
1996-03-31,11.2,0.1,29.7,23.0,91.1,18.0,2.4
1996-04-01,10.8,1.1,28.3,23.7,90.3,17.5,2.4
1996-04-02,18.5,1.9,31.7,23.1,85.4,17.1,4.0
1996-04-03,17.0,2.1,32.2,23.3,87.8,11.2,3.8
1996-04-04,17.5,1.4,31.6,23.0,90.2,7.8,3.7
1996-04-05,17.7,1.8,30.9,24.0,87.9,4.6,3.8
1996-04-06,17.7,1.8,32.1,23.8,87.9,13.3,3.9
1996-04-07,13.6,2.2,28.9,23.5,88.6,6.5,3.0
1996-04-08,10.2,0.4,28.2,23.8,92.2,4.0,2.2
1996-04-09,19.8,0.7,32.6,24.2,83.9,4.5,4.2
1996-04-10,15.0,1.5,29.9,23.5,87.2,3.3,3.3
1996-04-11,12.4,1.2,29.0,23.7,91.3,3.2,2.7
1996-04-12,13.2,1.1,28.9,23.8,90.0,4.0,2.8
1996-04-13,17.1,1.1,30.5,24.0,86.4,6.5,3.6
1996-04-14,17.6,2.2,30.5,24.0,85.1,1.5,3.9
1996-04-15,18.8,1.4,33.2,23.5,85.3,1.5,4.2
1996-04-16,10.4,1.2,27.2,24.0,92.2,6.0,2.3
1996-04-17,10.1,0.4,27.6,23.3,92.1,30.2,2.2
1996-04-18,20.4,1.1,32.0,23.7,84.6,10.7,4.3
1996-04-19,19.6,1.7,32.1,23.7,83.4,6.3,4.3
1996-04-20,10.6,1.3,28.9,23.6,92.1,15.0,2.3
1996-04-21,13.5,1.4,30.3,23.2,88.6,18.8,3.0
1996-04-22,13.5,1.1,30.0,24.2,86.8,16.0,3.0
1996-04-23,14.2,1.7,30.1,23.1,89.3,19.6,3.1
1996-04-24,15.0,0.5,30.3,23.6,87.6,12.8,3.2
1996-04-25,17.1,1.0,31.2,23.0,91.0,7.3,3.5
1996-04-26,17.0,0.8,31.5,23.4,89.4,14.7,3.6
1996-04-27,16.4,0.7,32.2,24.2,88.4,5.5,3.5
1996-04-28,13.1,0.9,30.2,24.0,90.8,23.1,2.8
1996-04-29,19.7,0.9,32.1,23.1,88.8,0.0,4.1
1996-04-30,9.0,1.3,27.7,24.5,93.3,11.4,2.0
1996-05-01,17.9,0.6,32.2,23.2,85.9,9.0,3.8
1996-05-02,15.8,1.1,31.5,24.7,86.6,1.8,3.4
1996-05-03,19.1,0.8,32.5,24.7,85.4,11.5,4.1
1996-05-04,11.5,1.3,30.1,24.2,89.5,5.7,2.6
1996-05-05,12.1,0.5,30.0,23.6,88.3,13.7,2.6
1996-05-06,13.4,0.4,30.7,24.2,89.4,12.4,2.9
1996-05-07,9.6,0.1,28.9,24.0,91.9,9.7,2.1
1996-05-08,16.1,0.1,32.1,24.8,86.2,0.3,3.4
1996-05-09,18.3,1.6,32.1,24.0,86.5,2.9,3.9
1996-05-10,19.1,0.6,32.7,24.2,84.5,7.0,4.0
1996-05-11,11.0,1.1,28.9,23.2,91.2,15.3,2.4
1996-05-12,14.5,0.9,31.6,23.1,88.9,27.8,3.1
1996-05-13,20.5,0.6,32.2,24.0,82.9,10.2,4.2
1996-05-14,18.0,0.9,32.8,23.5,87.6,0.0,3.8
1996-05-15,17.0,0.1,31.3,23.4,86.5,5.6,3.5
1996-05-16,19.1,1.3,32.2,24.1,84.8,1.5,4.1
1996-05-17,17.4,1.3,31.7,24.9,88.2,0.0,3.7
1996-05-18,16.3,0.4,30.9,22.7,85.4,14.4,3.3
1996-05-19,10.8,0.4,28.1,23.5,90.1,15.2,2.3
1996-05-20,11.8,0.1,30.2,23.0,90.0,17.5,2.5
1996-05-21,17.1,0.4,31.9,22.7,87.2,7.7,3.5
1996-05-22,12.7,0.7,29.3,23.5,86.9,6.3,2.7
1996-05-23,15.8,1.5,31.8,23.2,89.4,5.7,3.4
1996-05-24,15.2,0.6,31.8,23.2,90.6,2.4,3.2
1996-05-25,19.0,0.4,32.2,23.0,85.0,9.6,3.9
1996-05-26,18.4,0.7,32.1,23.8,85.8,9.6,3.8
1996-05-27,18.6,0.4,32.3,23.5,85.9,0.0,3.8
1996-05-28,14.5,0.8,32.1,24.5,88.2,9.1,3.2
1996-05-29,16.8,0.5,30.9,23.5,87.2,23.0,3.4
1996-05-30,20.0,0.2,32.2,23.5,82.7,11.3,4.0
1996-05-31,12.5,0.4,30.5,23.5,87.1,17.0,2.7
1996-06-01,19.5,0.4,32.8,23.5,83.4,7.0,4.0
1996-06-02,19.5,1.6,32.6,23.4,82.6,5.9,4.2
1996-06-03,14.6,0.4,32.2,24.2,84.8,13.8,3.1
1996-06-04,10.8,0.4,30.3,23.7,83.1,16.2,2.4
1996-06-05,13.9,0.1,31.1,22.8,83.6,12.4,2.8
1996-06-06,16.9,1.3,31.7,22.7,84.8,3.8,3.6
1996-06-07,14.4,0.1,29.5,23.2,84.4,9.7,2.9
1996-06-08,18.9,0.1,30.9,22.6,84.8,13.5,3.7
1996-06-09,10.4,0.7,29.7,22.9,88.2,26.6,2.3
1996-06-10,13.8,1.3,29.7,23.2,85.1,22.2,3.0
1996-06-11,11.9,1.6,29.9,22.4,88.9,36.8,2.6
1996-06-12,11.7,0.3,30.1,21.6,86.4,11.0,2.5
1996-06-13,19.1,0.4,32.5,22.8,83.3,4.0,3.9
1996-06-14,13.4,0.1,31.0,23.7,88.1,7.9,2.8
1996-06-15,20.2,0.4,32.1,22.9,82.8,22.1,4.0
1996-06-16,14.6,1.4,31.3,23.4,85.3,3.0,3.2
1996-06-17,19.0,0.8,32.1,24.2,84.6,19.2,3.9
1996-06-18,16.0,0.9,30.5,23.5,85.9,21.2,3.3
1996-06-19,17.3,1.0,32.8,23.1,83.8,18.5,3.7
1996-06-20,20.9,0.9,33.1,23.2,78.4,10.9,4.3
1996-06-21,19.6,0.4,33.9,22.9,77.1,2.6,4.0
1996-06-22,15.9,0.1,31.5,23.4,79.0,4.6,3.2
1996-06-23,18.2,0.5,32.8,23.0,84.5,3.9,3.8
1996-06-24,14.6,0.8,29.1,22.5,82.8,19.3,3.0
1996-06-25,17.1,0.2,32.1,22.6,82.6,14.2,3.4
1996-06-26,15.3,0.6,31.3,24.5,83.8,7.0,3.2
1996-06-27,21.5,2.0,32.6,24.4,78.4,9.6,4.8
1996-06-28,15.7,1.8,31.4,25.0,82.2,0.8,3.6
1996-06-29,17.8,0.6,32.2,23.7,83.7,11.5,3.7
1996-06-30,18.5,0.6,32.5,23.5,84.4,6.2,3.8
1996-07-01,13.4,1.1,30.3,24.2,84.4,26.8,3.0
1996-07-02,16.2,0.7,31.9,22.9,84.2,26.3,3.4
1996-07-03,19.6,0.7,32.7,23.1,83.6,16.0,4.0
1996-07-04,20.1,0.8,32.7,23.5,83.4,3.8,4.2
1996-07-05,20.8,0.2,32.2,23.7,82.5,6.9,4.1
1996-07-06,19.1,0.8,31.9,23.8,81.2,2.4,4.0
1996-07-07,21.7,1.7,32.7,23.5,77.8,0.0,4.7
1996-07-08,22.1,1.0,33.0,25.2,80.1,3.6,4.7
1996-07-09,21.2,0.8,33.2,25.4,79.9,0.9,4.5
1996-07-10,20.2,0.1,33.2,24.4,79.7,3.7,4.1
1996-07-11,21.1,1.5,31.5,24.8,78.7,9.8,4.5
1996-07-12,16.7,1.1,31.1,24.9,85.2,8.2,3.6
1996-07-13,20.3,1.5,32.5,24.6,82.0,13.7,4.4
1996-07-14,19.0,1.0,32.6,23.7,79.8,7.8,4.1
1996-07-15,19.6,0.2,32.8,24.2,78.3,5.8,4.0
1996-07-16,20.8,0.4,33.1,23.2,77.2,4.5,4.2
1996-07-17,12.4,0.6,29.3,23.2,81.2,3.8,2.7
1996-07-18,19.0,0.2,32.7,22.5,83.8,13.1,3.8
1996-07-19,19.3,1.3,32.1,23.6,79.2,8.3,4.2
1996-07-20,16.7,0.8,30.9,23.3,83.4,4.7,3.5
1996-07-21,20.2,0.9,31.5,23.8,80.9,6.3,4.2
1996-07-22,17.5,1.5,31.9,24.3,86.4,1.4,3.8
1996-07-23,20.3,0.5,32.1,24.4,81.9,2.6,4.2
1996-07-24,19.3,0.6,31.7,23.7,79.2,0.6,4.0
1996-07-25,22.1,0.5,32.4,23.4,80.9,1.3,4.4
1996-07-26,17.1,0.5,31.5,23.7,80.8,3.1,3.6
1996-07-27,17.0,0.8,31.9,23.7,83.7,4.0,3.6
1996-07-28,19.3,0.6,32.5,24.6,83.6,2.5,4.0
1996-07-29,19.8,1.0,33.1,23.2,82.4,7.6,4.2
1996-07-30,18.1,0.6,32.1,22.8,82.2,5.0,3.8
1996-07-31,22.6,2.0,31.7,23.1,77.6,14.6,4.9
1996-08-01,21.8,2.0,31.9,23.1,79.6,0.0,4.7
1996-08-02,22.4,1.3,33.1,23.9,80.0,5.3,4.8
1996-08-03,23.3,1.2,33.7,23.9,78.3,0.4,5.0
1996-08-04,23.9,0.7,33.1,23.4,77.1,0.0,4.9
1996-08-05,23.4,0.1,33.2,24.4,77.6,3.9,4.7
1996-08-06,22.0,0.9,32.9,23.8,77.2,4.0,4.6
1996-08-07,21.1,1.0,33.3,23.7,77.3,7.0,4.6
1996-08-08,23.9,1.3,33.3,24.8,74.6,1.4,5.2
1996-08-09,23.1,0.5,33.1,24.3,78.1,0.0,4.7
1996-08-10,15.3,0.5,30.9,24.7,84.9,0.0,3.3
1996-08-11,20.7,1.0,32.5,22.9,79.4,13.8,4.4
1996-08-12,21.1,1.2,32.1,24.2,79.4,3.0,4.5
1996-08-13,19.3,1.1,32.7,24.2,79.9,9.0,4.2
1996-08-14,22.2,1.3,33.1,23.7,79.7,7.1,4.8
1996-08-15,22.1,1.1,32.7,24.2,78.4,4.5,4.7
1996-08-16,23.4,1.2,32.3,24.1,79.2,3.3,4.9
1996-08-17,18.6,0.8,32.5,24.2,80.3,1.2,4.0
1996-08-18,22.4,2.1,32.1,24.8,80.1,0.4,4.9
1996-08-19,18.0,2.4,30.2,24.2,79.6,1.4,4.1
1996-08-20,24.1,1.3,32.2,23.7,78.9,1.4,5.0
1996-08-21,23.9,0.6,33.2,23.6,78.8,0.0,4.9
1996-08-22,23.6,1.3,33.2,24.2,80.4,0.0,5.0
1996-08-23,22.7,1.7,32.5,24.0,79.9,7.5,4.9
1996-08-24,22.5,2.7,31.9,25.3,77.8,0.7,5.1
1996-08-25,23.8,2.5,31.9,24.5,77.6,0.0,5.3
1996-08-26,24.1,1.9,32.3,23.7,75.8,0.0,5.3
1996-08-27,21.6,1.2,32.5,24.2,78.2,0.0,4.7
1996-08-28,23.3,0.7,32.7,24.0,77.4,4.8,4.8
1996-08-29,24.2,1.7,32.7,23.6,77.2,0.0,5.2
1996-08-30,24.8,2.7,33.1,23.8,76.4,0.1,5.6
1996-08-31,24.9,1.0,32.9,23.2,76.0,0.0,5.2
1996-09-01,24.5,2.2,32.5,23.2,75.8,0.0,5.4
1996-09-02,25.0,1.6,33.8,23.2,74.4,0.0,5.5
1996-09-03,24.4,1.5,34.7,23.9,76.0,0.0,5.4
1996-09-04,25.0,2.6,33.2,25.6,75.8,0.4,5.8
1996-09-05,23.7,2.3,32.3,25.5,75.1,0.0,5.4
1996-09-06,25.5,2.7,32.5,25.9,73.7,0.1,5.9
1996-09-07,23.9,2.5,32.5,23.2,73.8,0.0,5.5
1996-09-08,22.9,2.7,33.1,24.1,75.8,0.0,5.4
1996-09-09,24.6,1.7,33.1,23.7,76.1,1.2,5.4
1996-09-10,25.5,0.8,34.2,24.2,75.1,0.0,5.4
1996-09-11,24.7,2.0,34.1,24.2,74.7,2.1,5.7
1996-09-12,24.8,2.2,33.5,25.1,74.3,0.0,5.7
1996-09-13,21.3,1.7,33.1,25.0,78.8,0.6,4.8
1996-09-14,22.6,1.6,33.1,22.4,74.9,10.1,5.0
1996-09-15,23.8,1.5,32.7,23.3,76.5,5.5,5.2
1996-09-16,23.7,2.4,32.5,25.2,76.1,1.4,5.4
1996-09-17,23.5,3.3,32.6,25.3,77.0,0.9,5.6
1996-09-18,24.3,2.6,32.5,24.0,77.4,0.0,5.4
1996-09-19,24.2,2.6,32.8,23.6,74.8,0.2,5.6
1996-09-20,24.8,2.7,32.7,22.9,74.2,0.0,5.7
1996-09-21,24.2,2.3,33.7,23.2,74.1,0.0,5.6
1996-09-22,22.5,1.9,33.3,23.9,75.2,0.0,5.2
1996-09-23,22.9,1.0,33.2,24.8,76.4,0.0,5.0
1996-09-24,24.6,2.5,33.2,24.1,74.4,0.0,5.7
1996-09-25,24.4,2.3,33.2,24.5,74.1,3.7,5.7
1996-09-26,23.3,1.1,34.0,23.5,76.3,0.0,5.1
1996-09-27,20.2,1.8,33.2,23.4,79.4,0.4,4.6
1996-09-28,21.1,0.2,33.3,23.6,79.6,2.1,4.4
1996-09-29,22.9,1.9,34.4,24.0,78.9,2.1,5.2
1996-09-30,23.1,2.5,33.5,24.1,75.7,6.7,5.4
1996-10-01,23.7,2.9,33.2,23.9,73.9,0.0,5.7
1996-10-02,23.7,2.0,33.2,23.3,74.6,0.0,5.4
1996-10-03,25.1,2.8,33.5,23.3,75.4,0.0,5.8
1996-10-04,24.4,2.5,33.8,23.5,73.8,0.0,5.7
1996-10-05,25.5,2.6,33.7,24.8,72.6,0.0,6.0
1996-10-06,24.5,2.6,33.7,24.2,75.0,0.0,5.8
1996-10-07,25.1,2.3,34.2,24.5,75.8,0.0,5.8
1996-10-08,21.2,1.5,33.7,24.1,74.8,0.0,4.9
1996-10-09,24.4,2.9,33.7,24.5,76.9,2.8,5.7
1996-10-10,24.6,2.8,33.8,23.1,73.9,1.3,5.8
1996-10-11,24.8,2.3,33.4,23.7,73.8,0.0,5.7
1996-10-12,25.2,2.5,33.7,23.1,74.4,0.0,5.8
1996-10-13,25.2,2.7,33.7,24.3,75.5,0.0,5.9
1996-10-14,25.0,2.4,33.7,24.4,75.2,1.0,5.8
1996-10-15,24.8,2.6,34.1,23.9,76.4,0.0,5.8
1996-10-16,24.0,2.3,34.2,24.1,76.2,0.0,5.6
1996-10-17,23.6,1.4,35.2,23.8,75.9,0.0,5.3
1996-10-18,19.3,1.8,32.8,24.7,78.8,6.1,4.5
1996-10-19,21.9,1.6,33.2,25.3,77.8,0.0,5.0
1996-10-20,24.8,2.6,33.7,24.2,75.3,0.0,5.8
1996-10-21,24.9,2.5,33.4,23.6,73.7,0.0,5.8
1996-10-22,23.1,2.5,34.0,23.3,76.3,0.0,5.5
1996-10-23,25.1,1.3,35.2,24.5,74.5,3.6,5.6
1996-10-24,18.9,2.1,33.4,24.4,79.3,0.0,4.5
1996-10-25,18.0,1.7,33.3,25.0,76.6,0.0,4.4
1996-10-26,25.5,3.2,33.2,26.3,72.9,0.0,6.2
1996-10-27,24.3,2.2,34.0,22.7,73.6,0.0,5.6
1996-10-28,24.4,1.1,35.0,24.2,76.2,0.5,5.4
1996-10-29,20.6,2.2,34.8,25.2,75.9,0.0,5.1
1996-10-30,25.5,2.4,34.0,24.4,73.3,0.0,5.9
1996-10-31,24.7,1.9,34.4,24.9,73.2,0.0,5.7
1996-11-01,23.8,3.4,33.2,24.9,73.2,0.0,5.9
1996-11-02,24.5,2.8,33.3,23.1,71.9,0.0,5.8
1996-11-03,21.8,2.6,33.8,23.2,74.2,0.2,5.3
1996-11-04,19.4,2.1,33.8,22.2,76.2,0.0,4.7
1996-11-05,22.1,1.7,35.0,24.5,74.7,0.0,5.2
1996-11-06,20.2,3.1,34.0,24.2,78.2,0.6,5.1
1996-11-07,23.6,2.9,33.4,25.2,74.6,0.0,5.7
1996-11-08,20.9,2.3,33.7,24.0,75.1,1.2,5.0
1996-11-09,19.3,1.4,34.0,24.5,77.1,3.2,4.5
1996-11-10,20.8,2.1,33.2,23.7,76.8,3.7,4.9
1996-11-11,17.2,1.8,33.8,24.6,80.7,0.0,4.2
1996-11-12,21.5,1.5,33.4,24.5,79.8,0.0,4.8
1996-11-13,21.6,2.4,33.4,24.1,75.8,1.5,5.1
1996-11-14,13.6,2.7,32.4,24.5,84.2,1.6,3.5
1996-11-15,20.8,1.0,32.8,24.1,77.1,6.7,4.5
1996-11-16,24.0,2.4,32.2,23.3,75.5,14.1,5.4
